AT5G23090.4	PF00808
AT1G71270.1	PF04129
AT5G41140.1	PF10358
AT1G53720.1	PF00098
AT1G53720.1	PF00160
AT1G53720.1	PF00076
AT4G04500.1	PF00069
AT4G04500.1	PF01657
AT4G04500.1	PF01657
AT2G44140.2	PF03416
AT1G80180.1	PF15697
AT4G28060.1	PF02297
AT3G47090.1	PF00069
AT3G47090.1	PF08263
AT3G47090.1	PF13855
AT2G37240.1	PF13911
AT3G10590.1	PF00249
AT4G22970.2	PF03568
AT4G23790.1	PF13839
AT4G23790.1	PF14416
AT5G64080.1	PF14368
AT3G28560.1	PF14363
AT1G62570.1	PF00743
AT1G62570.1	PF00743
AT2G04810.1	PF03478
AT4G20820.1	PF08031
AT4G20820.1	PF01565
AT2G11890.2	PF01928
AT5G57035.1	PF04564
AT5G57035.1	PF00069
AT3G14410.1	PF03151
AT4G30200.3	PF07227
AT1G29390.2	PF05562
AT5G15310.1	PF00249
AT5G15310.1	PF00249
AT1G79990.2	PF09801
AT1G79990.4	PF09801
AT1G77770.2	PF07800
AT2G44195.1	PF10197
AT3G43860.1	PF00759
AT1G73330.1	PF00197
AT3G15356.1	PF00139
AT1G30520.1	PF00501
AT1G30520.1	PF13193
AT3G12730.1	PF14379
AT3G12730.1	PF00249
AT1G22050.1	PF13881
AT2G42130.3	PF04755
AT3G24180.2	PF04685
AT3G24180.2	PF12215
AT3G24180.1	PF04685
AT3G24180.1	PF12215
AT4G15733.1	PF06876
AT1G54320.1	PF03381
AT1G01140.2	PF00069
AT1G01140.2	PF03822
AT1G52200.1	PF04749
AT3G11980.1	PF07993
AT3G11980.1	PF03015
AT1G53950.1	PF00240
AT1G53950.1	PF00240
AT4G13510.1	PF00909
AT3G17470.1	PF04607
AT3G17470.1	PF13499
AT3G17470.1	PF13328
AT5G41470.1	PF12680
AT1G48820.1	PF03936
AT1G48820.1	PF01397
AT1G48820.1	PF01397
AT2G47410.2	PF00439
AT2G47410.2	PF00400
AT2G47410.2	PF00400
AT2G47410.2	PF00400
AT2G47410.2	PF00400
AT2G47410.2	PF00400
AT4G17370.1	PF02894
AT4G17370.1	PF01408
AT1G78950.1	PF13249
AT1G78950.1	PF13243
AT1G30160.1	PF03478
AT3G17340.2	PF03810
AT2G35640.1	PF13837
AT4G04720.1	PF13499
AT4G04720.1	PF13499
AT4G04720.1	PF00069
AT5G22850.1	PF14541
AT5G22850.1	PF14543
AT4G15210.2	PF01373
AT5G15520.1	PF01090
AT3G56410.1	PF11331
AT4G22750.2	PF01529
AT5G08080.2	PF00804
AT3G15540.1	PF02309
AT1G72175.1	PF06803
AT1G29850.2	PF01984
AT2G18080.1	PF05577
AT1G30640.1	PF00433
AT1G30640.1	PF00069
AT3G60640.1	PF02991
AT1G20300.1	PF13041
AT1G20300.1	PF13041
AT1G20300.1	PF13041
AT1G20300.1	PF13041
AT1G20300.1	PF12854
AT1G20300.1	PF01535
AT3G54840.2	PF00071
AT1G47270.2	PF00646
AT1G47270.2	PF01167
ATCG01110.1	PF00346
AT3G13065.1	PF07714
AT3G13065.1	PF08263
AT3G13065.1	PF13855
AT2G39020.1	PF00583
AT5G19110.1	PF14541
AT5G19110.1	PF14543
AT5G36210.1	PF00326
AT5G67385.1	PF03000
AT1G76940.2	PF00076
AT1G27760.2	PF05004
AT1G27760.2	PF04836
AT1G07420.2	PF04116
AT5G46290.1	PF02801
AT5G46290.1	PF00109
AT3G45920.1	PF00069
AT4G04970.1	PF14288
AT4G04970.1	PF02364
AT5G24200.1	PF01764
AT3G16920.1	PF00182
AT1G16180.1	PF03348
AT1G16180.2	PF03348
AT2G13950.1	PF03107
AT2G13950.1	PF03107
AT2G13950.1	PF03107
AT2G13950.1	PF03107
AT2G13950.1	PF03107
AT2G13950.1	PF03107
AT2G17030.1	PF03478
AT3G46920.1	PF00564
AT3G46920.1	PF07714
AT3G43440.2	PF09425
AT3G43440.2	PF06200
AT4G20990.1	PF00194
AT5G07680.2	PF02365
AT3G57920.1	PF03110
AT2G42005.1	PF01490
AT1G23950.5	PF04776
AT2G28560.4	PF08423
AT1G76260.1	PF00400
AT1G26230.2	PF00118
AT3G07120.1	PF13920
AT2G17265.1	PF00288
AT2G17265.1	PF08544
AT4G23060.1	PF00612
AT4G23060.1	PF13178
AT1G27520.1	PF01532
AT2G27530.1	PF00687
AT2G27530.2	PF00687
AT3G12350.1	PF12937
AT2G36590.1	PF01490
AT4G24620.2	PF00342
AT4G24620.2	PF00342
AT3G14260.1	PF04525
AT2G36815.1	PF10312
AT3G16700.1	PF01557
AT3G49470.1	PF01849
AT1G53710.1	PF00149
AT5G18037.1	PF02365
AT5G14600.1	PF08704
AT1G18580.1	PF01501
AT3G59390.2	PF10218
AT3G59390.1	PF10218
AT4G36070.1	PF00069
AT4G36070.1	PF13499
AT4G36070.1	PF13499
AT5G48270.1	PF05910
AT1G34750.1	PF00481
AT5G23380.1	PF05623
AT1G34180.2	PF02365
AT5G19760.1	PF00153
AT5G19760.1	PF00153
AT5G19760.1	PF00153
AT4G13350.2	PF01412
AT4G13350.1	PF01412
AT5G48250.1	PF06203
AT2G21870.1	PF15704
AT5G57610.1	PF00564
AT5G57610.1	PF07714
AT1G22750.1	PF07343
AT4G38230.3	PF13499
AT4G38230.3	PF13499
AT4G38230.3	PF00069
AT5G49650.2	PF02782
AT5G49650.2	PF00370
AT5G20360.1	PF00564
AT2G38100.1	PF00854
AT4G26470.2	PF13202
AT4G26470.2	PF13499
AT3G61080.1	PF03881
AT2G29400.1	PF00149
AT2G29400.1	PF16891
AT3G01670.1	PF14576
AT3G01670.1	PF14577
AT5G08280.1	PF03900
AT5G08280.1	PF01379
AT4G23150.1	PF01657
AT4G23150.1	PF01657
AT4G23150.1	PF07714
AT2G03350.1	PF04398
AT5G49490.1	PF00319
AT2G31510.1	PF01485
AT2G31510.1	PF01485
AT3G12587.1	PF10215
AT3G17240.1	PF07992
AT3G17240.1	PF02852
AT3G17240.3	PF07992
AT3G17240.3	PF02852
AT1G23310.2	PF00155
AT5G62040.1	PF01161
AT3G59330.1	PF06027
AT3G59330.1	PF06027
AT1G64105.1	PF02365
AT3G04080.1	PF01150
AT2G25520.1	PF03151
AT2G45850.1	PF03479
AT2G45850.2	PF03479
AT1G23480.1	PF13641
AT1G23480.2	PF13641
AT4G20700.1	PF06721
AT2G29150.1	PF13561
AT4G08870.1	PF00491
AT5G46050.1	PF00854
AT1G56030.1	PF04564
AT3G58610.3	PF07991
AT3G58610.3	PF01450
AT3G58610.3	PF01450
AT3G58610.2	PF07991
AT3G58610.2	PF01450
AT3G58610.2	PF01450
AT3G58610.1	PF07991
AT3G58610.1	PF01450
AT3G58610.1	PF01450
AT4G32800.1	PF00847
AT1G38065.1	PF10250
AT4G36860.1	PF12315
AT4G36860.1	PF00412
AT1G01770.1	PF07287
AT3G54610.1	PF00439
AT3G54610.1	PF00583
AT5G44240.2	PF13246
AT5G44240.2	PF00122
AT5G44240.2	PF16212
AT5G44240.2	PF16209
AT2G21340.2	PF01554
AT3G15790.1	PF01429
AT2G39450.1	PF01545
AT2G39450.1	PF16916
AT1G73170.1	PF00004
AT2G31750.1	PF00201
AT4G08980.1	PF12937
AT4G08980.1	PF13516
AT4G08980.1	PF13516
AT4G08980.3	PF12937
AT4G08980.3	PF13516
AT4G08980.3	PF13516
AT4G08980.2	PF12937
AT4G08980.2	PF13516
AT4G08980.2	PF13516
AT4G08980.4	PF12937
AT4G08980.4	PF13516
AT4G08980.4	PF13516
AT4G08980.5	PF12937
AT4G08980.5	PF13516
AT4G08980.5	PF13516
AT4G18550.1	PF01764
AT2G35260.1	PF02517
AT5G13460.1	PF00612
AT5G13460.1	PF00612
AT5G13460.1	PF13178
AT5G36170.1	PF03462
AT5G36170.1	PF00472
AT5G49620.2	PF00249
AT5G49620.2	PF00249
AT3G01660.1	PF08241
AT5G65350.1	PF00125
AT5G59820.1	PF13912
AT5G59820.1	PF13912
AT1G66980.1	PF07714
AT1G66980.1	PF03009
AT3G47620.1	PF03634
AT3G60370.1	PF00254
AT1G27135.1	PF18209
AT2G23580.1	PF12697
AT1G11280.3	PF11883
AT1G11280.3	PF08276
AT1G11280.3	PF00954
AT1G11280.3	PF01453
AT1G11280.3	PF07714
AT2G24450.1	PF02469
AT1G59453.1	PF04182
AT1G59530.1	PF00170
AT3G27610.1	PF01467
AT3G61640.1	PF06376
AT4G38000.1	PF02701
AT5G51720.1	PF09360
AT5G64860.1	PF02446
AT1G73560.1	PF14368
AT1G77550.1	PF03133
AT1G02305.1	PF00112
AT1G02305.1	PF08127
AT1G72750.1	PF02466
AT1G32230.2	PF12174
AT1G32230.2	PF00644
AT2G15010.1	PF00321
AT3G63250.1	PF02574
AT3G58880.1	PF07723
AT3G58880.1	PF00646
AT5G37250.1	PF13639
AT5G49510.1	PF02996
AT5G49510.2	PF02996
AT5G47950.1	PF02458
AT5G01170.1	PF05340
AT5G01170.1	PF05340
AT5G01170.1	PF05340
AT5G59320.1	PF00234
AT3G23630.1	PF01715
AT3G23630.1	PF01715
AT2G45680.1	PF03634
AT1G26640.1	PF00696
AT3G14540.1	PF03936
AT3G14540.1	PF01397
AT3G20460.1	PF00083
AT5G22960.1	PF00450
AT5G48570.1	PF13181
AT5G48570.1	PF00254
AT5G48570.1	PF00254
AT5G48570.1	PF00254
AT2G32850.1	PF00069
AT3G53530.1	PF00403
AT5G46080.1	PF00069
AT1G04810.1	PF18004
AT1G04810.1	PF13646
AT1G04810.1	PF01851
AT5G48545.1	PF01230
AT1G75270.1	PF13417
AT1G75270.1	PF13410
ATCG00630.1	PF01701
AT4G10320.1	PF08264
AT4G10320.1	PF00133
AT4G10320.1	PF00133
AT5G04347.1	PF05938
AT4G00830.2	PF00076
AT4G00830.2	PF00076
AT4G00830.2	PF00076
AT4G00830.1	PF00076
AT4G00830.1	PF00076
AT4G00830.1	PF00076
AT3G49980.1	PF07734
AT3G49980.1	PF00646
AT2G24870.1	PF05938
AT4G12090.1	PF03311
AT3G16430.1	PF01419
AT3G16430.1	PF01419
AT3G16430.2	PF01419
AT3G16430.2	PF01419
AT5G55860.1	PF05701
AT1G22380.1	PF00201
AT2G32910.1	PF10539
AT3G18200.1	PF00892
AT3G18200.1	PF00892
AT4G35785.1	PF00076
AT5G19950.3	PF08585
AT5G19950.3	PF08585
AT4G08140.1	PF17781
AT5G36910.1	PF00321
AT1G52450.1	PF04781
AT1G52450.1	PF04780
AT1G52450.1	PF00443
AT5G62460.1	PF12906
AT5G62460.1	PF12428
AT1G14570.4	PF00789
AT1G14570.4	PF14555
AT1G14570.4	PF13899
AT1G14570.3	PF00789
AT1G14570.3	PF14555
AT1G14570.3	PF13899
AT5G52610.1	PF00646
AT5G52610.1	PF08268
AT1G65180.1	PF03107
AT1G65180.1	PF03107
AT1G65180.1	PF03107
AT1G65180.1	PF03107
AT1G65180.1	PF03107
AT1G65180.1	PF03107
AT5G10840.1	PF02990
AT3G62770.3	PF00400
AT4G27710.1	PF00067
AT1G64950.1	PF00067
AT5G28810.1	PF09331
AT1G64380.1	PF00847
AT1G65640.1	PF13180
AT1G65640.1	PF17815
AT1G65640.1	PF13365
AT1G32375.1	PF07723
AT1G32375.1	PF00646
AT1G32375.1	PF08387
AT1G75750.2	PF02704
AT4G20430.1	PF17766
AT4G20430.1	PF05922
AT4G20430.1	PF00082
AT2G47120.1	PF13561
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT4G02180.1	PF03107
AT5G54910.1	PF00271
AT5G54910.1	PF00270
AT5G54910.1	PF13959
AT4G35950.1	PF00071
AT1G67990.1	PF01596
AT3G07080.1	PF06027
AT3G54380.2	PF03399
AT1G80420.4	PF00533
AT5G39830.2	PF13365
AT5G39830.2	PF13180
AT5G55720.1	PF00544
AT3G19620.1	PF00933
AT3G19620.1	PF01915
AT3G19620.1	PF14310
AT5G42340.1	PF00514
AT5G42340.1	PF00514
AT5G42340.1	PF00514
AT5G42340.1	PF04564
AT1G11580.1	PF01095
AT1G11580.1	PF04043
AT1G80320.1	PF03171
AT1G80320.1	PF14226
AT2G06845.1	PF13966
AT2G06845.1	PF13456
AT5G35730.1	PF03124
AT2G21060.1	PF00098
AT2G21060.1	PF00098
AT2G21060.1	PF00313
AT4G29830.1	PF12894
AT4G29830.1	PF00400
AT4G29830.1	PF00400
AT4G29830.1	PF00400
AT4G29830.1	PF00400
AT1G64355.1	PF12159
AT1G30620.1	PF16363
AT1G30620.2	PF16363
AT3G60290.1	PF03171
AT3G60290.1	PF14226
AT1G08900.1	PF00083
AT1G08900.2	PF00083
AT5G38930.1	PF00190
AT5G25510.1	PF01603
AT5G39230.1	PF08271
AT2G21420.1	PF01485
AT2G21420.1	PF01485
AT2G21420.1	PF13456
AT2G34000.1	PF13639
AT5G60130.2	PF02362
AT5G42000.2	PF04061
AT3G02510.2	PF00415
AT3G02510.2	PF00415
AT3G02510.2	PF00415
AT3G02510.2	PF00415
AT3G02510.2	PF00415
AT1G20680.1	PF05742
AT5G63540.2	PF16099
AT5G63540.2	PF08585
AT3G52370.1	PF02469
AT3G52370.1	PF02469
AT5G07760.1	PF02181
AT5G07760.1	PF02181
AT3G05200.1	PF13639
AT2G22660.2	PF07173
AT2G22660.2	PF07173
AT1G08110.4	PF00903
AT5G56090.1	PF02628
AT1G30300.1	PF12706
AT4G10450.1	PF00347
AT4G10450.1	PF00347
AT2G38170.1	PF01699
AT2G38170.1	PF01699
AT2G39760.1	PF00917
AT2G39760.1	PF00651
AT5G51100.1	PF00081
AT5G51100.1	PF02777
AT5G44495.1	PF05617
AT1G48230.1	PF03151
AT3G56640.1	PF04091
AT3G52920.2	PF04949
AT4G14540.1	PF00808
AT3G27080.1	PF06552
AT1G09570.1	PF02518
AT1G09570.1	PF00360
AT1G09570.1	PF01590
AT1G09570.1	PF00989
AT1G09570.1	PF00989
AT1G09570.1	PF08446
AT4G12980.1	PF04526
AT4G12980.1	PF03188
AT3G22470.1	PF01535
AT3G22470.1	PF01535
AT3G22470.1	PF01535
AT3G22470.1	PF12854
AT3G22470.1	PF13041
AT3G22470.1	PF13041
AT3G22470.1	PF13041
AT3G22470.1	PF13041
AT3G22470.1	PF13041
AT4G18960.2	PF01486
AT5G67270.1	PF03271
AT5G67270.1	PF00307
AT2G44590.3	PF00350
AT2G44590.3	PF02212
AT2G44590.3	PF01031
AT2G30570.1	PF07123
AT3G58190.1	PF03195
AT5G48220.2	PF00218
AT4G32850.9	PF04926
AT4G32850.9	PF04928
AT4G32850.9	PF01909
AT4G32850.5	PF04926
AT4G32850.5	PF04928
AT4G32850.5	PF01909
AT3G26250.1	PF03107
AT3G26250.1	PF03107
AT3G26250.1	PF03107
AT3G26250.1	PF03107
AT3G26250.1	PF03107
AT3G26250.1	PF03107
AT5G42630.2	PF00249
AT1G14880.1	PF04749
AT2G42240.1	PF00076
AT2G42240.1	PF00076
AT5G47650.1	PF00293
AT5G47650.1	PF18290
AT4G29400.1	PF12049
AT5G40270.1	PF01966
AT1G57990.1	PF16913
AT1G02000.1	PF01370
AT1G18270.3	PF01116
AT1G18270.3	PF17042
AT1G18270.3	PF14833
AT1G18270.3	PF14833
AT1G18270.3	PF07005
AT1G18270.3	PF03446
AT1G18270.3	PF03446
AT3G55360.1	PF02544
AT1G54250.1	PF03870
AT1G10360.1	PF13417
AT1G10360.1	PF00043
AT3G29040.1	PF01657
AT3G29040.1	PF01657
AT2G04910.2	PF07983
AT3G46400.1	PF00069
AT3G46400.1	PF13855
AT3G46400.1	PF12819
AT4G19670.2	PF01485
AT4G19670.2	PF01485
AT4G19670.2	PF13456
AT4G19670.2	PF00097
AT4G19670.1	PF01485
AT4G19670.1	PF01485
AT4G19670.1	PF13456
AT4G19670.1	PF00097
AT3G59450.1	PF00036
AT5G40890.1	PF00571
AT5G40890.1	PF00571
AT5G40890.1	PF00654
AT1G03270.1	PF01595
AT4G23120.1	PF01426
AT1G21990.1	PF00646
AT1G21990.1	PF07723
AT1G10400.1	PF00201
AT5G49960.1	PF06241
AT3G45460.1	PF13456
AT3G45460.1	PF01485
AT5G61530.1	PF00620
AT5G45370.2	PF00892
AT5G45370.2	PF00892
AT3G20290.1	PF18150
AT3G20290.1	PF12763
AT3G20290.1	PF16880
AT3G20290.1	PF00350
AT3G20290.2	PF18150
AT3G20290.2	PF12763
AT3G20290.2	PF16880
AT3G20290.2	PF00350
AT1G49210.1	PF13639
AT4G02410.1	PF00139
AT4G02410.1	PF00069
AT3G51350.1	PF14541
AT3G51350.1	PF14543
AT1G66940.2	PF14380
AT1G66940.2	PF14380
AT1G66940.3	PF14380
AT1G66940.3	PF14380
AT5G50080.1	PF00847
AT1G75390.1	PF00170
AT3G19940.1	PF00083
AT4G10630.1	PF00462
AT5G42310.1	PF13041
AT5G42310.1	PF13041
AT5G42310.1	PF13041
AT5G42310.1	PF13041
AT5G42310.1	PF13812
AT5G42310.1	PF13812
AT5G42310.1	PF01535
AT5G42310.1	PF01535
AT1G05577.1	PF06136
AT1G54710.1	PF12490
AT1G54710.1	PF00400
AT3G50500.2	PF00069
AT1G21960.1	PF13639
AT5G38650.1	PF05348
AT3G23130.1	PF13912
AT4G33270.1	PF00400
AT4G33270.1	PF00400
AT4G33270.1	PF00400
AT4G33270.1	PF12894
AT5G06340.1	PF00293
AT4G19500.2	PF07725
AT4G19500.2	PF00931
AT4G19500.2	PF01582
AT5G48240.3	PF07890
AT3G09440.1	PF00012
AT3G09440.2	PF00012
AT5G08500.1	PF05602
AT5G28590.1	PF03479
AT1G02880.1	PF04265
AT1G02880.1	PF04263
AT4G11350.2	PF04646
AT1G79870.1	PF00389
AT1G79870.1	PF02826
AT3G22750.1	PF07714
AT5G52270.1	PF13774
AT2G03280.1	PF10250
AT1G31630.1	PF00319
AT4G03130.1	PF16770
AT2G18620.1	PF00348
AT3G06390.1	PF04535
AT1G71820.1	PF06046
AT3G63080.1	PF00255
AT5G58540.1	PF07714
AT1G01660.1	PF04564
AT2G26280.1	PF08590
AT2G26280.1	PF01713
AT1G31330.1	PF02507
AT3G58160.1	PF02736
AT3G58160.1	PF00063
AT3G58160.1	PF00612
AT3G58160.1	PF00612
AT3G58160.1	PF00612
AT4G04490.1	PF07714
AT4G04490.1	PF01657
AT4G04490.1	PF01657
AT5G11240.1	PF00400
AT5G11240.1	PF04003
AT4G22610.1	PF14547
AT4G00830.4	PF00076
AT4G00830.4	PF00076
AT4G00830.4	PF00076
AT5G07520.1	PF01277
AT5G09890.1	PF00069
AT5G09890.1	PF00433
AT5G26610.1	PF01585
AT5G26610.1	PF12171
AT5G26610.2	PF01585
AT5G26610.2	PF12171
AT5G26610.3	PF01585
AT5G26610.3	PF12171
AT5G12430.1	PF00226
AT5G12430.1	PF13181
AT2G27000.1	PF00067
AT4G21820.1	PF00307
AT4G21820.1	PF00612
AT4G21820.1	PF00612
AT4G21820.1	PF00612
AT4G21820.1	PF00612
AT4G21820.1	PF00612
AT3G13930.1	PF00364
AT3G13930.1	PF00198
AT3G13930.1	PF02817
AT4G09000.2	PF00244
AT5G63520.1	PF00646
AT3G21400.1	PF06784
AT4G29580.1	PF08211
AT5G52170.1	PF00046
AT5G52170.1	PF01852
AT3G03010.1	PF01981
AT3G03010.2	PF01981
AT5G53050.3	PF00561
AT5G53050.2	PF00561
AT5G41220.1	PF02798
AT5G15200.2	PF00163
AT5G15200.2	PF01479
AT2G45640.2	PF06487
AT3G08940.2	PF00504
AT2G20630.2	PF00481
AT5G63600.1	PF14226
AT5G63600.1	PF03171
AT3G07960.1	PF02493
AT3G07960.1	PF02493
AT3G07960.1	PF02493
AT3G07960.1	PF02493
AT3G07960.1	PF02493
AT3G07960.1	PF02493
AT3G07960.1	PF02493
AT3G07960.1	PF01504
AT1G66650.1	PF03145
AT4G08290.1	PF00892
AT4G08290.1	PF00892
AT4G09545.1	PF05617
AT5G57150.2	PF00010
AT5G45070.1	PF14299
AT5G45070.1	PF01582
AT2G05642.1	PF08646
AT2G05642.1	PF02721
AT5G02460.1	PF02701
AT1G09720.1	PF07765
AT4G27630.2	PF12537
AT4G27630.2	PF12430
AT1G13640.1	PF00454
AT1G21070.1	PF03151
AT3G22142.1	PF14547
AT2G23010.2	PF00450
AT5G57180.1	PF06203
AT5G05230.1	PF04564
AT5G42090.1	PF06814
AT1G53170.1	PF00847
AT5G10020.2	PF13855
AT5G10020.2	PF08263
AT5G10020.2	PF00069
AT2G04270.1	PF10150
AT2G04270.1	PF00686
AT5G50920.1	PF17871
AT5G50920.1	PF00004
AT5G50920.1	PF10431
AT5G50920.1	PF02861
AT5G50920.1	PF02861
AT5G50920.1	PF07724
AT1G16910.1	PF04852
AT2G18220.1	PF03715
AT1G25490.1	PF02985
AT1G25490.1	PF13646
AT1G51060.1	PF00125
AT1G51060.1	PF16211
AT1G47200.1	PF13943
AT1G21160.1	PF11987
AT1G21160.1	PF00009
AT1G21160.1	PF03144
AT5G48820.2	PF02234
AT3G51310.1	PF03635
AT5G55310.1	PF14370
AT5G55310.1	PF01028
AT5G55310.1	PF02919
AT2G23980.1	PF00520
AT2G23980.1	PF00027
AT3G09200.1	PF00428
AT3G09200.1	PF17777
AT3G09200.1	PF00466
AT2G41380.1	PF08241
AT1G29080.1	PF00112
AT1G29080.1	PF08246
AT4G02610.1	PF00290
AT4G16190.1	PF00112
AT4G16190.1	PF08246
AT2G37760.3	PF00248
AT2G37760.4	PF00248
AT1G03750.1	PF00271
AT1G03750.1	PF00176
AT3G02750.1	PF00481
AT3G02750.2	PF00481
AT5G07650.1	PF02181
AT5G07650.1	PF02181
AT5G07650.1	PF02181
AT5G07650.1	PF02181
AT1G07720.1	PF08392
AT1G07720.1	PF08541
AT5G36670.1	PF00628
AT5G36670.1	PF16135
AT1G53880.1	PF01008
AT1G53880.1	PF04525
AT1G53900.1	PF01008
AT1G53900.1	PF04525
AT3G22240.1	PF12734
AT5G62490.1	PF03134
AT5G39840.1	PF12513
AT5G39840.1	PF00271
AT5G39840.1	PF18147
AT1G31600.2	PF13532
AT1G57980.1	PF16913
AT1G57760.1	PF05617
AT5G02500.2	PF00012
AT5G02500.2	PF00012
AT5G59890.2	PF00241
AT5G43230.1	PF10358
AT5G42240.1	PF00450
AT3G01311.1	PF04601
AT2G39800.1	PF00171
AT2G39800.1	PF00696
AT2G39800.4	PF00171
AT2G39800.4	PF00696
AT3G04620.1	PF01918
AT5G12950.1	PF07944
AT2G43290.1	PF13499
AT2G43290.1	PF13499
AT4G09150.1	PF05794
AT4G32380.1	PF00295
AT5G46850.2	PF08320
AT1G11900.1	PF01535
AT1G11900.1	PF01535
AT1G11900.1	PF13041
AT1G11900.1	PF13041
AT1G60530.1	PF00350
AT3G47830.1	PF00730
AT5G61390.1	PF00929
AT3G43950.1	PF00454
AT3G14400.1	PF00443
AT2G22620.2	PF14686
AT2G22620.2	PF14683
AT2G22620.2	PF06045
AT1G65850.1	PF00931
AT1G65850.1	PF01582
AT1G65850.1	PF07725
AT3G46790.1	PF14432
AT3G46790.1	PF13041
AT3G46790.1	PF13041
AT3G46790.1	PF01535
AT3G46790.1	PF01535
AT3G46790.1	PF01535
AT2G16210.1	PF02362
AT4G12000.1	PF09335
AT1G33770.1	PF00069
AT1G68380.1	PF02485
AT5G49580.1	PF00226
AT5G49580.1	PF14901
AT1G07080.1	PF03227
AT3G56180.1	PF04525
AT4G17590.1	PF01189
AT2G47000.1	PF00664
AT2G47000.1	PF00664
AT2G47000.1	PF00005
AT2G47000.1	PF00005
AT3G58900.1	PF00646
AT3G58900.1	PF07723
AT3G58900.2	PF00646
AT3G58900.2	PF07723
AT1G80840.1	PF03106
AT3G44310.3	PF00795
AT3G44310.1	PF00795
AT5G24790.1	PF04654
AT5G06230.1	PF14416
AT5G06230.1	PF13839
AT3G24120.2	PF14379
AT3G24120.2	PF00249
AT1G22290.1	PF00244
AT4G30400.1	PF13639
AT4G13280.1	PF01397
AT4G13280.1	PF03936
AT4G13280.1	PF03936
AT1G14960.1	PF00407
AT3G19710.1	PF01063
AT1G09195.1	PF01966
AT1G09195.1	PF02541
AT3G44970.1	PF00067
AT1G19290.1	PF13041
AT1G19290.1	PF13041
AT1G19290.1	PF13041
AT1G19290.1	PF13041
AT1G19290.1	PF13041
AT1G19290.1	PF12854
AT1G19290.1	PF12854
AT1G19290.1	PF13812
AT1G19290.1	PF01535
AT2G39630.1	PF00535
AT4G35680.1	PF03087
AT5G37370.3	PF03371
AT1G68310.2	PF01883
AT2G29460.1	PF02798
AT2G29460.1	PF13410
AT4G14800.2	PF00227
AT1G19890.1	PF00125
AT2G05910.1	PF04525
AT4G12020.1	PF02671
AT4G12020.1	PF00931
AT4G12020.1	PF03106
AT4G12020.1	PF03106
AT4G12020.1	PF07725
AT4G12020.1	PF00069
AT1G53730.1	PF08263
AT1G53730.1	PF13855
AT1G53730.1	PF13516
AT1G53730.1	PF07714
AT3G03950.3	PF04146
AT2G28610.1	PF00046
AT1G06070.1	PF00170
AT5G05590.1	PF00697
AT5G05910.1	PF13639
AT4G13985.1	PF08387
AT4G13985.1	PF07723
AT4G13985.1	PF00646
AT1G06790.1	PF08292
AT1G06790.1	PF03876
AT5G52410.1	PF00395
AT2G02550.1	PF00752
AT3G53090.1	PF00632
AT3G53090.2	PF00632
AT3G21420.1	PF03171
AT3G21420.1	PF14226
AT5G42650.1	PF00067
AT4G24974.1	PF05938
AT3G30235.1	PF14291
AT3G49110.1	PF00141
AT1G69910.1	PF13947
AT1G69910.1	PF00069
AT5G45190.1	PF00134
AT5G51770.1	PF00069
AT5G51770.1	PF07714
AT3G58340.1	PF00917
AT4G24570.1	PF00153
AT4G24570.1	PF00153
AT4G24570.1	PF00153
AT1G21280.1	PF14244
AT1G21280.1	PF14223
AT4G33560.1	PF12609
AT1G67780.1	PF10497
AT3G51390.1	PF01529
AT1G58470.1	PF00076
AT1G58470.1	PF00076
AT5G53030.2	PF05097
AT4G22666.2	PF14368
AT5G43580.1	PF00280
AT3G21250.2	PF00664
AT3G21250.2	PF00664
AT3G21250.2	PF00005
AT3G21250.2	PF00005
AT4G37310.1	PF00067
AT3G08700.1	PF00179
AT2G38370.1	PF05701
AT2G38370.1	PF05701
AT4G11180.1	PF03018
AT1G62390.1	PF00564
AT4G36060.2	PF00010
AT3G59970.2	PF02219
AT1G33930.1	PF04548
AT1G28440.1	PF00069
AT1G28440.1	PF08263
AT1G28440.1	PF13855
AT1G28440.1	PF13855
AT1G28440.1	PF13855
AT5G42655.1	PF03018
AT3G49160.1	PF00224
AT3G49160.1	PF00224
AT4G22130.2	PF07714
AT4G20380.8	PF06943
AT4G20380.8	PF06943
AT4G20380.8	PF06943
AT4G19910.1	PF01582
AT3G59940.1	PF01344
AT4G04580.1	PF00249
AT5G51990.1	PF00847
AT1G29120.5	PF05057
AT3G25265.1	PF07333
AT5G02502.1	PF10215
AT5G04885.1	PF01915
AT5G04885.1	PF00933
AT2G02750.1	PF13812
AT2G02750.1	PF13041
AT2G02750.1	PF13041
AT2G02750.1	PF13041
AT2G02750.1	PF01535
AT2G02750.1	PF01535
AT2G02750.1	PF01535
AT3G18390.1	PF01985
AT3G18390.1	PF01985
AT3G18390.1	PF01985
AT4G09462.1	PF07983
AT5G61020.1	PF04146
AT2G02760.1	PF00179
AT2G15970.2	PF05562
AT3G11200.1	PF12165
AT3G11200.1	PF00628
AT3G56470.1	PF00646
AT4G17640.2	PF01214
AT1G01050.1	PF00719
AT4G26680.2	PF13041
AT4G26680.2	PF13041
AT4G26680.2	PF13041
AT4G26680.2	PF12854
AT4G26680.1	PF13041
AT4G26680.1	PF13041
